X,Y,CGNDB_ID,GEONAME,LANGUAGE,SYLLABIC,GENERIC,CATEGORY,CONCISE,FEATURE_ID,LOCATION,PROV_TERR,REL_SCALE,DECISION,SOURCE,icon_url
-116.9313889,52.6744444,IAGLK,Saracen Head,Undetermined,,Mountain,Terrain Feature,MTN,0c853b4a849c20c3cbe9cbc3b218a799,43-21-W5,Alberta,"250000",1928-03-06,Alberta Culture and Tourism,./3.png
-115.2825,54.5552778,IAGLL,Sarah Creek,Undetermined,,Creek,Water Feature,RIV,0c853b8c849c20c327afeee58dfdd8b9,64-9-W5,Alberta,"250000",1958-01-16,Alberta Culture and Tourism,./0.png
-115.3811111,54.6558333,IAGLN,Sarah Lake,Undetermined,,Lake,Water Feature,LAKE,0c853c41849c20c33724fd244d6584b4,65-10-W5,Alberta,"250000",1958-01-16,Alberta Culture and Tourism,./0.png
-116.7286111,51.9158333,IAGLP,Sarbach Creek,Undetermined,,Creek,Water Feature,RIV,0c853cc2849c20c3643ddb60cc4f54b8,34-20-W5,Alberta,"50000",1972-09-18,Alberta Culture and Tourism,./0.png
-112.99,51.6363889,IARDO,Sarcee Butte,Undetermined,,Butte,Terrain Feature,MTN,0c8a0309849c20c363b3f59e081eb43b,"11,12-31-22-W4",Alberta,"50000",1986-07-28,Alberta Culture and Tourism,./3.png
-114.5441667,51.0283334,IAGLS,Sarcee Butte,Undetermined,,Butte,Terrain Feature,MTN,0c853d2d849c20c34fee451d51288e64,7-24-4-W5,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./3.png
-113.9897222,51.0080555,IAHDV,Sarcee Junction,Undetermined,,Railway Point,Populated Place,UNP,c55d6ed6d05211d892e2080020a0f4c9,33-23-29-W4,Alberta,"50000",1959-07-02,Alberta Culture and Tourism,./2.png
-115.1313889,50.6063889,IAHEA,Sarrail Creek,Undetermined,,Creek,Water Feature,RIV,0c859090849c20c30cfd3c70116fd592,19-9-W5,Alberta,"50000",1957-05-02,Alberta Culture and Tourism,./0.png
-117.1744444,52.1494444,IAHEE,Saskatchewan Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,0c859112849c20c34500b72957c00f90,36-23-W5,Alberta,"250000",1935-03-05,Alberta Culture and Tourism,./4.png
-116.7455556,51.9744445,IAQVE,Saskatchewan River Crossing,Undetermined,,Locality,Populated Place,UNP,8aebcef2c6cb11d892e2080020a0f4c9,1-35-20-W5,Alberta,"250000",1985-01-03,Alberta Culture and Tourism,./2.png
-119.2891667,55.2216667,IAHEF,Saskatoon Hill,Undetermined,,Hill,Terrain Feature,MTN,0c8590d1849c20c3dfd70c9c9e375ef0,72-9-W6,Alberta,"250000",1951-11-01,Alberta Culture and Tourism,./3.png
-119.0855556,55.2038889,IAAEX,Saskatoon Island Provincial Park,Undetermined,,Provincial Park,Administrative Area,PARK,0c829825849c20c39c8b24616f8945c3,"72-7,8-W6",Alberta,"1000000",1973-12-31,Alberta Culture and Tourism,./1.png
-119.0927778,55.2197222,IAHEH,Saskatoon Lake,Undetermined,,Lake,Water Feature,LAKE,0c859152849c20c35cabf4ffc04b6049,"72-7,8-W6",Alberta,"250000",1951-11-01,Alberta Culture and Tourism,./0.png
-119.09167,55.216667,IAUGH,Saskatoon Lake Bird Sanctuary,Undetermined,,Migratory Bird Sanctuary,Administrative Area,PARK,1f6debc3bbe211d892e2080020a0f4c9,,Alberta,"1000000",1948-01-01,Geographical Names Board of Canada Secretariat,./1.png
-114.5,49.666667,IAHEI,Saskatoon Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c8591d4849c20c38201e475e237c7a6,"20,21-8-4-W5",Alberta,"50000",1943-10-04,Alberta Culture and Tourism,./3.png
-113.5763889,59.9491667,IAHEL,Sass Lake,Undetermined,,Lake,Water Feature,LAKE,0c859214849c20c3b1939937db6debd4,126-22-W4,Alberta,"250000",1944-07-12,Alberta Culture and Tourism,./0.png
-113.45833,53.447222,IATPN,Satoo,Undetermined,,Urban Community,Populated Place,UNP,56b0c255bbe111d892e2080020a0f4c9,Edmonton,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-112.6738889,54.3986111,IAHEM,Saturday Lake,Undetermined,,Lake,Water Feature,LAKE,0c8592d7849c20c3ba679728a13debe2,62-18-W4,Alberta,"250000",1954-06-03,Alberta Culture and Tourism,./0.png
-118.1797222,52.8936111,IAHEN,Saturday Night Lake,Undetermined,,Lake,Water Feature,LAKE,0c859296849c20c38f0db2ba278b4484,45-2-W6,Alberta,"50000",1951-02-07,Alberta Culture and Tourism,./0.png
-114.0786111,53.6133333,IAHEO,Sauer Lake,Undetermined,,Lake,Water Feature,LAKE,0c859318849c20c3e171c0c460258665,"E28,E33-53-1-W5",Alberta,"50000",1978-03-21,Alberta Culture and Tourism,./0.png
-114.3272222,55.2388889,IAHEQ,Saulteaux,Undetermined,,Locality,Populated Place,UNP,bee9ad23c6cd11d892e2080020a0f4c9,13-72-3-W5,Alberta,"250000",1954-02-03,Alberta Culture and Tourism,./2.png
-114.330528,55.265472,IAHER,Saulteaux River,Undetermined,,River,Water Feature,RIV,292d0b8dc6ce11d892e2080020a0f4c9,25-72-3-W5,Alberta,"1000000",1954-02-03,Alberta Culture and Tourism,./0.png
-115.7238889,52.4588889,IAHES,Saunders,Undetermined,,Locality,Populated Place,UNP,6a096dcfd05511d892e2080020a0f4c9,24-40-13-W5,Alberta,"50000",1955-01-20,Alberta Culture and Tourism,./2.png
-115.7197222,52.4533333,IAHET,Saunders Creek,Undetermined,,Creek,Water Feature,RIV,0c859359849c20c3f7001adafdd0568f,40-12-W5,Alberta,"50000",1941-08-14,Alberta Culture and Tourism,./0.png
-113.4672222,53.2772222,IAHEU,Saunders Lake,Undetermined,,Lake,Water Feature,LAKE,0c85939a849c20c3e706fe8da56c2a92,"49,50-24-W4",Alberta,"250000",1950-03-02,Alberta Culture and Tourism,./0.png
-119.6002778,53.4461111,IAHEV,Saurian Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0cffa435849c20c379dc7ba7127c5bcb,51-11-W6,Alberta,"250000",1927-07-31,Alberta Culture and Tourism,./3.png
-114.5711111,49.6288889,IAHEY,Savanna,Undetermined,,Railway Point,Populated Place,UNP,0c85941a849c20c390515442624bc451,11-8-5-W5,Alberta,"50000",1962-03-15,Alberta Culture and Tourism,./2.png
-114.4466667,50.1405555,IAHEZ,Savanna Creek,Undetermined,,Creek,Water Feature,RIV,0c8593da849c20c31298a21e73db3552,14-4-W5,Alberta,"250000",1924-11-19,Alberta Culture and Tourism,./0.png
-111.1619444,52.7625,IAQNT,Saville Farm,Undetermined,,Locality,Populated Place,UNP,8a2e724fc6cb11d892e2080020a0f4c9,6-44-8-W4,Alberta,"50000",1981-08-10,Alberta Culture and Tourism,./2.png
-111.1441667,52.7552777,IAHFA,Saville Ford,Undetermined,,Ford,Water Feature,RIVF,0c85949d849c20c30dcbffa725437540,44-8-W4,Alberta,"50000",1954-09-02,Alberta Culture and Tourism,./0.png
-111.9175,54.8816667,IAHFB,Savouye Lake,Undetermined,,Lake,Water Feature,LAKE,0c85945c849c20c39b440595f08825f0,68-13-W4,Alberta,"250000",1951-05-03,Alberta Culture and Tourism,./0.png
-115.7108333,51.1719445,IAHFC,Sawback,Undetermined,,Locality,Populated Place,UNP,0c85951f849c20c3cedf89b4db2527f0,35-25-13-W5,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./2.png
-115.7583333,51.4061111,IAHFD,Sawback Creek,Undetermined,,Creek,Water Feature,RIV,0c8594de849c20c35307c440c91c49a6,28-13-W5,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./0.png
-115.7675,51.3494444,IAHFE,Sawback Lake,Undetermined,,Lake,Water Feature,LAKE,0c8595a1849c20c353452251acb0e951,27-13-W5,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./0.png
-115.833333,51.35,IAHFF,Sawback Range,Undetermined,,Range,Terrain Feature,MTN,0c859561849c20c3f55f0cb5f716e06b,"26,27,28-13,14-W5",Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./3.png
-113.3963889,54.85,IAHFG,Sawdy,Undetermined,,Former Post Office,Populated Place,UNP,bef39834c6cd11d892e2080020a0f4c9,2-68-23-W4,Alberta,"50000",1988-12-31,Alberta Culture and Tourism,./2.png
-113.2422222,54.8441667,IARAD,Sawdy Creek,Undetermined,,Creek,Water Feature,RIV,0c89f931849c20c3ea1c77a0dc353897,35-67-22-W4,Alberta,"250000",1953-05-07,Alberta Culture and Tourism,./0.png
-114.9163889,55.9686111,IAHFH,Sawle Lake,Undetermined,,Lake,Water Feature,LAKE,0c8595e3849c20c38a7d8ed33ee4f529,80-6-W5,Alberta,"250000",1954-05-06,Alberta Culture and Tourism,./0.png
-114.8261111,51.7852778,IASJH,Sawmill Hill,Undetermined,,Hill,Terrain Feature,MTN,0cade31a849c20c385cfa96073f43615,32-32-6-W5,Alberta,"50000",1991-10-03,Alberta Culture and Tourism,./3.png
-111.6377778,58.9188889,IAHFI,Sawmill Island,Undetermined,,Island,Terrain Feature,ISL,0c859665849c20c38dff4ec2838f808a,114-10-W4,Alberta,"250000",1968-04-02,Alberta Culture and Tourism,./3.png
-115.70389,54.227222,IATYT,Sawmill Lake,Undetermined,,Lake,Water Feature,LAKE,0d0934a9849c20c37b6ffba2aecdbdf3,34-60-12-W5,Alberta,"50000",2000-12-01,Alberta Culture and Tourism,./0.png
-115.8958333,56.9825,IAHFJ,Sawn Lake,Undetermined,,Lake,Water Feature,LAKE,0c859623849c20c35ceb66a464fe97a6,"92-12,13-W5",Alberta,"1000000",1944-10-12,Alberta Culture and Tourism,./0.png
-114.6738889,55.2869444,IAUDC,Sawridge 150G,Undetermined,,Indian Reserve,Administrative Area,IR,053996e8bbe311d892e2080020a0f4c9,"72,73-4,5-W5",Alberta,"50000",1990-12-31,Indigenous and Northern Affairs Canada,./1.png
-114.8683333,55.3116667,IAUDD,Sawridge 150H,Undetermined,,Indian Reserve,Administrative Area,IR,05415f19bbe311d892e2080020a0f4c9,73-6-W5,Alberta,"50000",1990-12-31,Indigenous and Northern Affairs Canada,./1.png
-114.7341667,55.2947222,IAHFK,Sawridge Creek,Undetermined,,Creek,Water Feature,RIV,0c8596e9849c20c33edc0b62ff4d168c,5-73-5-W5,Alberta,"250000",1945-12-08,Alberta Culture and Tourism,./0.png
-115.0227778,55.2075,IAHFL,Sawridge Hill,Undetermined,,Hill,Terrain Feature,MTN,0c8596a5849c20c3d162adc9f301b262,72-7-W5,Alberta,"250000",1954-02-03,Alberta Culture and Tourism,./3.png
-115.2119444,51.8275,IAHFO,Sawtooth Creek,Undetermined,,Creek,Water Feature,RIV,0c8597ed849c20c3d8d0351c7b6941a5,33-9-W5,Alberta,"50000",1941-11-25,Alberta Culture and Tourism,./0.png
-117.0125,52.5072222,IAHFP,Sawtooth Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c8597ac849c20c35ac1adda6dc4015f,41-21-W5,Alberta,"250000",1946-11-30,Alberta Culture and Tourism,./3.png
-115.2275,51.8605556,IAHFQ,Sawtooth Ridge,Undetermined,,Ridge,Terrain Feature,MTN,0c85982e849c20c35a0b0090f4d9fa22,33-9-W5,Alberta,"250000",1941-11-25,Alberta Culture and Tourism,./3.png
-120.0013889,54.2636111,IAHFR,Saxon Creek,Undetermined,,Creek,Water Feature,RIV,5ffd4858ba3411d892e2080020a0f4c9,61-14-W6,Alberta,"250000",1947-09-04,Alberta Culture and Tourism,./0.png
-112.9975,49.9188889,IASRA,Scabby Butte,Undetermined,,Butte,Terrain Feature,MTN,0cadfe00849c20c38f2d39474ab78676,19-11-22-W4,Alberta,"50000",1991-09-23,Alberta Culture and Tourism,./3.png
-115.5525,51.7308333,IAHFV,Scalp Creek,Undetermined,,Creek,Water Feature,RIV,0c85986e849c20c3c3ec0d2aadc83776,32-11-W5,Alberta,"50000",1958-12-31,Alberta Culture and Tourism,./0.png
-112.0466667,50.2780556,IAHFW,Scandia,Undetermined,,Hamlet,Populated Place,UNP,0c8598f0849c20c3ad9bc842d1218d68,19-15-15-W4,Alberta,"1000000",1957-05-02,Alberta Culture and Tourism,./2.png
-111.9888889,50.3808334,IAHFX,Scandia Draw,Undetermined,,Draw,Terrain Feature,VALL,0c8598b0849c20c304f36020cb91878c,16-15-W4,Alberta,"50000",1959-12-10,Alberta Culture and Tourism,./3.png
-111.9880556,51.8730555,IAHFY,Scapa,Undetermined,,Locality,Populated Place,UNP,0c859973849c20c34babf8976de6f2f4,31-33-14-W4,Alberta,"250000",1951-11-01,Alberta Culture and Tourism,./2.png
-115.9161111,51.0988889,IAHFZ,Scarab Lake,Undetermined,,Lake,Water Feature,LAKE,0c859931849c20c3628387c984151b76,25-14-W5,Alberta,"250000",1956-11-02,Alberta Culture and Tourism,./0.png
-114.11667,51.05,IAHGA,Scarboro,Undetermined,,Urban Community,Populated Place,UNP,4fc6bd8abbe111d892e2080020a0f4c9,Calgary,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-118.3558333,52.6333333,IAHGE,Scarp Mountain,Undetermined,,Mountain,Terrain Feature,MTN,8452204cba3411d892e2080020a0f4c9,42-3-W6,Alberta,"50000",1935-03-05,Alberta Culture and Tourism,./3.png
-114.2477778,49.2408333,IAHGC,Scarpe Creek,Undetermined,,Creek,Water Feature,RIV,0c8599b4849c20c389c44da59d6d5134,5-3-W5,Alberta,"250000",1924-03-31,Alberta Culture and Tourism,./0.png
-114.4019444,49.2133333,IAHGD,Scarpe Mountain,Undetermined,,Mountain,Terrain Feature,MTN,8448f88bba3411d892e2080020a0f4c9,3-3-W5,Alberta,"250000",1924-03-31,Alberta Culture and Tourism,./3.png
-114.22222,51.118056,IATOB,Scenic Acres,Undetermined,,Urban Community,Populated Place,UNP,555048cfbbe111d892e2080020a0f4c9,Calgary,Alberta,"50000",,Alberta Culture and Tourism,./2.png
-110.07,55.0816667,IAHGG,Scheltens Lake,Undetermined,,Lake,Water Feature,LAKE,0d093d92849c20c3fbe3e92464e79f62,70-1-W4,Alberta,"1000000",1963-04-16,Alberta Culture and Tourism,./0.png
-111.4038889,56.7886111,IASJU,Schmidt Creek,Undetermined,,Creek,Water Feature,RIV,0cade673849c20c3c43f781fa4994c33,8-90-9-W4,Alberta,"50000",1991-09-04,Alberta Culture and Tourism,./0.png
-111.7455556,52.5158333,IAHGI,Schneider Lake,Undetermined,,Lake,Water Feature,LAKE,0c859a37849c20c355845238da5022a0,12-41-13-W4,Alberta,"250000",1951-04-05,Alberta Culture and Tourism,./0.png
-110.6513889,50.0263889,IARDP,Scholten Hill,Undetermined,,Hill,Terrain Feature,MTN,0cffeea6849c20c3eec86f00ad3b2161,29-12-5-W4,Alberta,"50000",1986-03-06,Alberta Culture and Tourism,./3.png
-114.8672222,51.8083333,IASJJ,Schott's Lake,Undetermined,,Lake,Water Feature,LAKE,0cade39e849c20c3628a57ccffa2de29,1-33-7-W5,Alberta,"50000",1991-10-03,Alberta Culture and Tourism,./0.png
-114.4386111,51.9625,IAHGJ,Schrader Creek,Undetermined,,Creek,Water Feature,RIV,0c8599f6849c20c3ad08e633d02f7cd1,34-4-W5,Alberta,"250000",1955-06-02,Alberta Culture and Tourism,./0.png
-114.4,51.7958333,IASXH,Schrader's Hill,Undetermined,,Hill,Terrain Feature,MTN,0cae2c18849c20c34dfa7b20638f089b,5-33-3-W5,Alberta,"50000",1991-10-03,Alberta Culture and Tourism,./3.png
-110.1075,50.3313889,IAHGK,Schuler,Undetermined,,Hamlet,Populated Place,UNP,0c859ac1849c20c3afdb90dc5f6ae814,9-16-1-W4,Alberta,"1000000",1947-03-13,Alberta Culture and Tourism,./2.png
-110.1,50.3333334,IARDQ,Schuler Lake,Undetermined,,Lake,Water Feature,LAKE,0c8a034d849c20c3929f306d6230d9a2,"7,8,9-16-1-W4",Alberta,"250000",1986-03-06,Alberta Culture and Tourism,./0.png
-113.3402778,53.2613889,IAHGM,Schultz Lake,Undetermined,,Lake,Water Feature,LAKE,0c859b45849c20c39c1a391e54be3756,49-23-w4,Alberta,"250000",1950-03-02,Alberta Culture and Tourism,./0.png
-111.6533333,52.4936111,IAHGL,Schultz Lake,Undetermined,,Lake,Water Feature,LAKE,0c859a7e849c20c3bba1e98e51edd3a9,"40,41-12-W4",Alberta,"250000",1951-04-05,Alberta Culture and Tourism,./0.png
-115.0783333,54.3183333,IAHGN,Schuman Lake,Undetermined,,Lake,Water Feature,LAKE,0c859b03849c20c31695569f060555eb,61-8-W5,Alberta,"50000",1976-01-16,Alberta Culture and Tourism,./0.png
-112.8338889,51.9375,IAHGP,Scollard,Undetermined,,Locality,Populated Place,UNP,0c859b86849c20c39c8cb1c12bc5c01d,19-34-20-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./2.png
-113.3275,56.7847222,IASSZ,Scooter Lake,Undetermined,,Lake,Water Feature,LAKE,0cae0b19849c20c38131fddca054db39,8-90-21-W4,Alberta,"50000",1992-01-22,Alberta Culture and Tourism,./0.png
-110.6916667,58.3141667,IAHGV,Scot Lake,Undetermined,,Lake,Water Feature,LAKE,0c859bc8849c20c3430edabea5914be1,107-5-W4,Alberta,"250000",1954-06-03,Alberta Culture and Tourism,./0.png
-111.3391667,51.5572222,IAHGT,Scotfield,Undetermined,,Locality,Populated Place,UNP,0cffa476849c20c3e8a482b1b2bf06a7,10-30-10-W4,Alberta,"250000",1951-11-01,Alberta Culture and Tourism,./2.png
-113.0847222,53.7613889,IAHGU,Scotford,Undetermined,,Locality,Populated Place,UNP,0cffa4b7849c20c36807ce0acf52093b,20-55-21-W4,Alberta,"250000",1950-05-02,Alberta Culture and Tourism,./2.png
-111.6197222,50.3588889,IAHGW,Scots Lake,Undetermined,,Lake,Water Feature,LAKE,0c859c4b849c20c36816ba321f3271f0,16-12-W4,Alberta,"250000",1959-12-10,Alberta Culture and Tourism,./0.png
-118.6530556,56.1088889,IAHGX,Scotswood,Undetermined,,Locality,Populated Place,UNP,0c859c0a849c20c3693b4d962342e2c3,13-82-5-W6,Alberta,"250000",1949-04-07,Alberta Culture and Tourism,./2.png
-118.1080556,52.4841667,IAHGY,Scott Creek,Undetermined,,Creek,Water Feature,RIV,0c859ccd849c20c306584abdd0fd03f6,40-1-W6,Alberta,"50000",1935-03-05,Alberta Culture and Tourism,./0.png
-118.0902778,52.4377778,IAHGZ,Scott Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,0c859c8d849c20c3886bc8c372497898,40-1-W6,Alberta,"50000",1921-11-02,Alberta Culture and Tourism,./4.png
-110.515,52.2772222,IASUZ,Scott Lake,Undetermined,,Lake,Water Feature,LAKE,0cae180c849c20c3901a52126cd81884,21-38-4-W4,Alberta,"250000",1992-01-22,Alberta Culture and Tourism,./0.png
-114.7166667,51.15,IAHHA,Scott Lake,Undetermined,,Lake,Water Feature,LAKE,0c859d64849c20c36290d7bb02616c2c,25-6-W5,Alberta,"50000",1956-11-02,Alberta Culture and Tourism,./0.png
-114.7430556,53.7361111,IAHHB,Scott Lake,Undetermined,,Lake,Water Feature,LAKE,0c859d0e849c20c3cf50e4035fe4ec7e,7-55-5-W5,Alberta,"250000",1950-04-06,Alberta Culture and Tourism,./0.png
-113.5330556,49.4291667,IAHHD,Scotts Coulee,Undetermined,,Coulee,Terrain Feature,VALL,befdd165c6cd11d892e2080020a0f4c9,35-5-27-W4,Alberta,"50000",1971-05-05,Alberta Culture and Tourism,./3.png
-117.8491667,53.3211111,IAHHE,Scovil Creek,Undetermined,,Creek,Water Feature,RIV,0c859de7849c20c3ec7d026b2f909973,50-27-W5,Alberta,"50000",1956-08-02,Alberta Culture and Tourism,./0.png
-111.1730556,53.0161111,IAHHF,Scovil Lake,Undetermined,,Lake,Water Feature,LAKE,0c859da6849c20c3a66afc8e48fd6ad4,36-46-9-W4,Alberta,"250000",1941-09-11,Alberta Culture and Tourism,./0.png
-111.4411111,59.1391667,IAHHG,Scow Channel,Undetermined,,Channel,Water Feature,CHAN,0c859e6a849c20c3fec0e1823af37bb3,115-9-10-W4,Alberta,"250000",1944-11-28,Alberta Culture and Tourism,./0.png
-114.1644444,49.4947222,IAHHH,Screwdriver Creek,Undetermined,,Creek,Water Feature,RIV,0c859e28849c20c3887cb7a180495384,23-6-2-W5,Alberta,"250000",1941-08-14,Alberta Culture and Tourism,./0.png
-117.1294444,57.7125,IAHHJ,Scully Creek,Undetermined,,Creek,Water Feature,RIV,0cffa4f8849c20c3e125aa820fd16d86,25-100-20-W5,Alberta,"250000",1964-07-03,Alberta Culture and Tourism,./0.png
-117.7086111,53.2955555,IAHHK,Seabolt Creek,Undetermined,,Creek,Water Feature,RIV,0c859eed849c20c3b1d739ea473f20dd,50-26-W5,Alberta,"250000",1956-08-02,Alberta Culture and Tourism,./0.png
-117.6072222,53.2786111,IAHHL,Seabolt Ridge,Undetermined,,Ridge,Terrain Feature,MTN,0c859eac849c20c384b43bd05b9aa947,"49,50-25-W5",Alberta,"250000",1945-05-31,Alberta Culture and Tourism,./3.png
-113.7433333,56.8597222,IAHHM,Seaforth Creek,Undetermined,,Creek,Water Feature,RIV,0c859f2f849c20c3a89f0a4c5651f0ec,2-91-24-W4,Alberta,"250000",1944-10-12,Alberta Culture and Tourism,./0.png
-116.1766667,56.1319445,IAHHO,Seal Lake,Undetermined,,Lake,Water Feature,LAKE,0c859f70849c20c357e139df37b91ddc,82-14-W5,Alberta,"250000",1957-01-17,Alberta Culture and Tourism,./0.png
-114.7361111,53.5563889,IAHHT,Seba Beach,Undetermined,,Summer Village,Populated Place,VILG,9ea281bed05411d892e2080020a0f4c9,"5,6-53-5-W5",Alberta,"1000000",1995-01-01,Alberta Culture and Tourism,./2.png
-118.0108333,52.8180555,IATYY,Second Lake,Undetermined,,Lake,Water Feature,LAKE,a539f8a9c6cb11d892e2080020a0f4c9,,Alberta,"50000",2002-09-21,Alberta Culture and Tourism,./0.png
-110.6647222,51.675,IAHHQ,Sedalia,Undetermined,,Locality,Populated Place,UNP,0c859ffc849c20c399d0bdec83400bb4,21-31-5-W4,Alberta,"250000",1951-11-01,Alberta Culture and Tourism,./2.png
-110.0913568,59.8278704,IAHHR,Sederholm Lake,Undetermined,,Lake,Water Feature,LAKE,0c859fb2849c20c308ef76c2151285c5,124-1-W4,Alberta,"250000",1958-01-28,Alberta Culture and Tourism,./0.png
-111.6927778,52.7747223,IAHHS,Sedgewick,Undetermined,,Town,Populated Place,TOWN,7c0b4393d05511d892e2080020a0f4c9,9-44-12-W4,Alberta,"1000000",1995-01-01,Alberta Culture and Tourism,./2.png
-115.0569444,51.0963889,IAHHV,Seebe,Undetermined,,Hamlet,Populated Place,UNP,0cffa53f849c20c31dcfdb983bce2bbf,33-24-8-W5,Alberta,"1000000",1956-11-02,Alberta Culture and Tourism,./2.png
-118.3869444,53.4833333,IAHHZ,Seep Creek,Undetermined,,Creek,Water Feature,RIV,0c85a03e849c20c3873bdc00522936ba,52-3-W6,Alberta,"250000",1946-06-04,Alberta Culture and Tourism,./0.png
-116.4363889,52.7008333,IAHHY,Seepage Creek,Undetermined,,Creek,Water Feature,RIV,0c85a07f849c20c31e69336587cd6ea4,43-17-W5,Alberta,"50000",1940-04-23,Alberta Culture and Tourism,./0.png
-111.3055556,54.7316666,IAHIB,Seibert Lake,Undetermined,,Lake,Water Feature,LAKE,0c85a0bf849c20c30c1090b060de5a33,66-9-W4,Alberta,"1000000",1951-02-07,Alberta Culture and Tourism,./0.png
-115.2163889,51.6502778,IAHIC,Seismograph Creek,Undetermined,,Creek,Water Feature,RIV,0c85a142849c20c3826cf9bd4144edb2,31-9-W5,Alberta,"50000",1960-07-07,Alberta Culture and Tourism,./0.png
-112.3841667,51.1577778,IAHID,Seiu Creek,Undetermined,,Creek,Water Feature,RIV,0c85a0ff849c20c37e9d6d45f906b676,25-18-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./0.png
-112.4002778,51.1452778,IAHIE,Seiu Lake,Siksika,,Lake,Water Feature,LAKE,0c85a1c4849c20c30f2679fdf96ac608,25-18-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./0.png
-110.495,59.9630556,IAHIF,Selwyn Lake,Undetermined,,Lake,Water Feature,LAKE,0c85a183849c20c33c2208eb8601d518,126-3-W4,Alberta,"250000",1965-05-19,Alberta Culture and Tourism,./0.png
-115.0002778,58.8455556,IAHIG,Semo Lake,Undetermined,,Lake,Water Feature,LAKE,0c85a247849c20c3d4a1f9472993d672,113-7-W5,Alberta,"250000",1977-05-19,Alberta Culture and Tourism,./0.png
-115.3933333,57.6030556,IAHIH,Senex Creek,Undetermined,,Creek,Water Feature,RIV,0c85a206849c20c38f791d41b26063f1,99-9-W5,Alberta,"250000",1944-10-12,Alberta Culture and Tourism,./0.png
-114.5958333,49.6322222,IAHII,Sentinel,Undetermined,,Locality,Populated Place,UNP,0c85a289849c20c374248700b61b819c,10-8-5-W5,Alberta,"50000",1934-01-10,Alberta Culture and Tourism,./2.png
-116.4922222,52.1372222,IAHIK,Sentinel Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c85a30e849c20c30adf27a22baf0e80,36-18-W5,Alberta,"250000",1928-12-31,Alberta Culture and Tourism,./3.png
-114.4922222,50.2544444,IAHIL,Sentinel Pass,Undetermined,,Pass,Terrain Feature,VALL,0c85a2cb849c20c35007d3ea8ec3d946,15-4-W5,Alberta,"50000",1959-10-28,Alberta Culture and Tourism,./3.png
-116.2211111,51.3397222,IAHIM,Sentinel Pass,Undetermined,,Pass,Terrain Feature,VALL,0c85a391849c20c35b80514c2f868ae8,27-16-W5,Alberta,"50000",1952-04-03,Alberta Culture and Tourism,./3.png
-114.48,50.2541667,IAHIN,Sentinel Peak,Undetermined,,Peak,Terrain Feature,MTN,0c85a34f849c20c3d797100a376bf7f7,15-4-W5,Alberta,"250000",1939-12-12,Alberta Culture and Tourism,./3.png
-114.6383333,49.6113889,IAHIO,Sentry Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c85a412849c20c32d62eed481ec60b2,8-5-W5,Alberta,"250000",1924-03-31,Alberta Culture and Tourism,./3.png
-113.7633333,54.7933333,IAHIP,September Lake,Undetermined,,Lake,Water Feature,LAKE,0c85a3d1849c20c348258694af1856d0,67-25-W5,Alberta,"250000",1953-04-02,Alberta Culture and Tourism,./0.png
-118.0166667,52.4,IAHIQ,Serenity Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c85a453849c20c3c732360f585c025d,40-1-W6,Alberta,"50000",1924-03-31,Alberta Culture and Tourism,./3.png
-120.0002778,55.8430555,IAHIR,Sergeant Creek,Undetermined,,Creek,Water Feature,RIV,8540ed2bba3411d892e2080020a0f4c9,79-13-W6,Alberta,"250000",1947-10-07,Alberta Culture and Tourism,./0.png
-113.0197222,51.2908334,IAHIS,Serviceberry Creek,Undetermined,,Creek,Water Feature,RIV,0c85a493849c20c385c0b85953900534,10-27-22-W4,Alberta,"250000",1955-01-20,Alberta Culture and Tourism,./0.png
-115.325,51.9844444,IAHIW,Seven Mile Creek,Undetermined,,Creek,Water Feature,RIV,0c85a514849c20c37a7739406310a50b,35-10-W5,Alberta,"250000",1941-12-17,Alberta Culture and Tourism,./0.png
-115.3772222,52.0013889,IAHIX,Seven Mile Flat,Undetermined,,Flat,Terrain Feature,BCH,0c85a4d3849c20c32cef7c9561903872,35-10-W5,Alberta,"50000",1941-08-14,Alberta Culture and Tourism,./3.png
-110.9058333,49.8741667,IAHIY,Seven Persons,Undetermined,,Hamlet,Populated Place,UNP,0fdac11a849c20c3fc67e2363ece0425,4-11-7-W4,Alberta,"1000000",1958-12-31,Alberta Culture and Tourism,./2.png
